experiment_id,instance,method,weekstart,horizon,tstep,driverfactor,rho-value,opt_gap,lambda,maxdriverhours,lambda2,varsettingiterations,strengthenredcosts,formulation,columnmemory,variablefixing_lb,variablefixing_ub,deletioniterationpct,deletionthreshold,cuttype,symmetrybreaking,mipfocus,
792,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
793,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
794,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
795,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
796,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
797,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
798,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
799,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
800,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
801,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
802,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
803,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
804,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
805,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
806,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
807,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
808,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
809,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
810,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
811,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
812,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
813,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
814,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
815,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
816,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
817,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
818,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
819,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
820,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
821,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
822,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
823,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
824,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
825,4,ip,2019-06-23,4,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
826,4,ip,2019-06-30,4,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
827,4,ip,2019-07-07,4,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
828,4,ip,2019-07-14,4,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
829,4,ip,2019-07-21,4,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
830,4,ip,2019-07-28,4,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
831,4,ip,2019-08-04,4,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
832,4,ip,2019-08-11,4,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
833,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
834,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
835,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
836,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
837,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
838,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
839,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
840,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
841,4,mag,2019-06-23,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
842,4,mag,2019-06-30,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
843,4,mag,2019-07-07,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
844,4,mag,2019-07-14,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
845,4,mag,2019-07-21,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
846,4,mag,2019-07-28,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
847,4,mag,2019-08-04,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
848,4,mag,2019-08-11,4,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
849,4,mag,2019-08-11,1,6,1.5,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
850,1,ip,2019-06-23,4,6,1.5,0,0.01,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
