ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,112,-1.0951352371750767e6,330038.4960164085,4997,29741
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,113,-1.0193545187205886e6,330026.6008377639,5030,29933
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,114,-1.0221519210108563e6,329956.89291329356,5058,30121
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,115,-1.0222136421547072e6,329822.6578385915,5100,30317
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,116,-1.0629986323957476e6,329817.6570287742,5137,30505
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,117,-1.0126310853983625e6,329779.1549526618,5176,30684
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,118,-1.0407502895310096e6,329734.7734781775,5197,30861
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,119,-1.0182055021870262e6,329693.15590003744,5247,31058
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,120,-1.124111120815265e6,329690.3683965667,5278,31252
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,121,-1.103872666887167e6,329378.70128942805,5324,31444
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,122,-1.147126500498798e6,329265.60156185017,5370,31628
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,123,-1.056318175987637e6,329231.51812757604,5419,31812
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,124,-1.7282599873702852e6,328973.4269765398,5471,31993
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,125,-1.1541856371152392e6,328815.97969321033,5532,32183
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,126,-972109.9238553073,328747.9938072877,5591,32393
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,127,-965960.3045610139,328667.9014146294,5670,32589
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,128,-980845.8098678186,328667.9014146293,5793,32772
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,129,-961497.4269822547,328581.9356044357,5840,32942
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,130,-1.0267171409359127e6,328574.3259940745,5874,33108
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,131,-937781.4473678191,328557.3771980343,5930,33274
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,132,-918362.3856656225,328483.60304529645,5988,33441
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,133,-868255.2105806239,328459.7755412662,6063,33615
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,134,-994089.4583836395,328451.9009316593,6131,33785
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,135,-869401.299822165,328451.9009316593,6199,33949
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,136,-870313.91964311,328451.90086808323,6243,34104
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,137,-873116.4324129312,328340.850800113,6275,34265
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,138,-1.0645979465918252e6,328279.6167104302,6323,34431
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,139,-862527.5857551838,328278.72486037994,6387,34592
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,140,-1.0925554633099968e6,328277.9168135243,6441,34752
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,141,-879030.3867575406,328182.6380051229,6468,34909
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,142,-872632.226506704,328153.74839183415,6511,35088
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,143,-962836.7358668938,328123.14846828394,6573,35259
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,144,-992598.4399246755,327738.76051368396,6673,35430
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,145,-920834.348732521,327530.27078694094,6756,35617
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,146,-915438.2363075475,327478.396259267,6874,35814
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,147,-919044.8806369416,327478.39625926694,6924,35992
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,148,-913770.2152302635,327478.3962592669,6950,36150
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,149,-1.2220180511648492e6,327384.70857879985,6996,36303
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,150,-1.066521682341681e6,327375.7432553663,7054,36472
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,151,-973936.5322703721,327368.9907140813,7147,36630
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,152,-1.0982993189084693e6,327326.6609720061,7241,36798
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,153,-1.3647828808044957e6,327247.75402294705,7317,36964
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,154,-927317.2767440195,327225.241776084,7417,37136
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,155,-923447.6117363137,327205.6524311651,7500,37305
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,156,-961775.1311076961,327194.9005115821,7588,37458
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,157,-953804.1238319165,327193.2797721572,7643,37620
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,158,-916827.20543124,327190.8200405877,7706,37769
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,159,-906319.7829840473,327164.6098572676,7797,37912
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,160,-908408.6541310281,327160.39287208766,7875,38076
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,161,-904000.9458718013,327157.6592160915,7999,38241
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,162,-905124.411391272,327105.19088614424,8060,38391
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,163,-920361.9550421393,326998.4999462423,8165,38541
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,164,-933367.3031379818,326998.3081198004,8299,38720
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,165,-924500.3851238372,326998.190160103,8371,38879
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,166,-926039.8741567212,326976.47181325336,8427,39037
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,167,-989304.8543893133,326975.5047013735,8558,39193
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,168,-914871.4974728144,326884.740005382,8615,39337
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,169,-935626.2831505574,326867.292677111,8683,39498
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,170,-969706.7011472478,326867.20297835744,8740,39644
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,171,-963009.7866409246,326850.91138624656,8844,39794
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,172,-899225.1052514571,326850.8551384529,8884,39933
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,173,-952054.5099920488,326823.33082167734,8972,40068
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,174,-909873.0242141673,326823.3307890211,9062,40229
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,175,-907699.1525308297,326823.3307226421,9173,40367
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,176,-902787.4814426647,326823.2849829848,9208,40492
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,177,-904372.1456670796,326811.9397019821,9259,40620
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,178,-901301.6710961077,326810.4437372738,9371,40763
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,179,-804252.4985888714,326784.99668778246,9459,40893
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,180,-791160.3213936787,326784.9966877825,9529,41041
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,181,-734690.4579377199,326780.19838177913,9601,41169
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,182,-707397.7205749854,326774.5054382604,9710,41291
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,183,-641394.8755195499,326774.50543703506,9818,41423
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,184,-704088.1799056833,326724.11147000216,9883,41541
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,185,-638735.7814409079,326703.31378558243,9983,41681
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,186,-731171.7346961764,326664.21246826136,10067,41818
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,187,-628460.7200973242,326626.70903937053,10272,41966
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,188,-623697.0824913462,326623.38638475107,10404,42105
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,189,-795202.1044404409,326597.9781538455,10484,42249
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,190,-649605.274745663,326580.1949595766,10608,42391
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,191,-662878.4695100845,326447.6786207816,10682,42529
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,192,-754332.0492766828,326433.21791893867,10738,42686
