varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,78,2657,7,8,126.0,132.0,0.0
y,78,2658,7,8,132.0,138.0,0.0
y,78,2659,7,8,138.0,144.0,0.0
y,78,2660,7,8,144.0,150.0,0.0
y,78,2661,7,2,78.0,84.0,0.0
y,78,2662,7,2,84.0,90.0,0.0
y,78,2663,7,2,90.0,96.0,0.0
y,78,2664,7,2,96.0,102.0,0.0
y,78,2665,7,2,102.0,108.0,0.0
y,78,2666,7,2,108.0,114.0,0.0
y,78,2667,7,2,114.0,120.0,0.0
y,78,2668,7,2,120.0,126.0,0.0
y,78,2669,7,2,126.0,132.0,0.0
y,78,2670,7,2,132.0,138.0,0.0
y,78,2671,7,2,138.0,144.0,0.0
y,78,2672,7,2,144.0,150.0,0.0
y,78,2674,7,13,84.0,96.0,0.0
y,78,2676,7,13,96.0,108.0,0.0
y,78,2678,7,13,108.0,120.0,0.0
y,78,2680,7,13,120.0,132.0,0.0
y,78,2682,7,13,132.0,144.0,0.0
y,78,2685,7,1,84.0,96.0,0.0
y,78,2687,7,1,96.0,108.0,0.0
y,78,2689,7,1,108.0,120.0,0.0
y,78,2691,7,1,120.0,132.0,0.0
y,78,2693,7,1,132.0,144.0,0.0
y,78,2695,28,27,78.0,84.0,0.0
y,78,2696,28,27,84.0,90.0,0.0
y,78,2697,28,27,90.0,96.0,0.0
y,78,2698,28,27,96.0,102.0,0.0
y,78,2699,28,27,102.0,108.0,0.0
y,78,2700,28,27,108.0,114.0,0.0
y,78,2701,28,27,114.0,120.0,0.0
y,78,2702,28,27,120.0,126.0,0.0
y,78,2703,28,27,126.0,132.0,0.0
y,78,2704,28,27,132.0,138.0,0.0
y,78,2705,28,27,138.0,144.0,0.0
y,78,2706,28,27,144.0,150.0,0.0
y,78,2718,28,31,84.0,96.0,0.0
y,78,2720,28,31,96.0,108.0,0.0
y,78,2722,28,31,108.0,120.0,0.0
y,78,2724,28,31,120.0,132.0,0.0
y,78,2726,28,31,132.0,144.0,0.0
y,78,2739,28,30,84.0,96.0,0.0
y,78,2741,28,30,96.0,108.0,0.0
y,78,2743,28,30,108.0,120.0,0.0
y,78,2745,28,30,120.0,132.0,0.0
y,78,2747,28,30,132.0,144.0,0.0
y,78,2749,28,23,78.0,84.0,0.0
y,78,2750,28,23,84.0,90.0,0.0
y,78,2751,28,23,90.0,96.0,0.0
y,78,2752,28,23,96.0,102.0,0.0
y,78,2753,28,23,102.0,108.0,0.0
y,78,2754,28,23,108.0,114.0,0.0
y,78,2755,28,23,114.0,120.0,0.0
y,78,2756,28,23,120.0,126.0,0.0
y,78,2757,28,23,126.0,132.0,0.0
y,78,2758,28,23,132.0,138.0,0.0
y,78,2759,28,23,138.0,144.0,0.0
y,78,2760,28,23,144.0,150.0,0.0
y,78,2770,4,6,78.0,84.0,0.0
y,78,2771,4,6,84.0,90.0,0.0
y,78,2772,4,6,90.0,96.0,0.0
y,78,2773,4,6,96.0,102.0,0.0
y,78,2774,4,6,102.0,108.0,0.0
y,78,2775,4,6,108.0,114.0,0.0
y,78,2776,4,6,114.0,120.0,0.0
y,78,2777,4,6,120.0,126.0,0.0
y,78,2778,4,6,126.0,132.0,0.0
y,78,2779,4,6,132.0,138.0,0.0
y,78,2780,4,6,138.0,144.0,0.0
y,78,2781,4,6,144.0,150.0,0.0
y,78,2783,4,5,84.0,96.0,0.0
y,78,2785,4,5,96.0,108.0,0.0
y,78,2787,4,5,108.0,120.0,0.0
y,78,2789,4,5,120.0,132.0,0.0
y,78,2791,4,5,132.0,144.0,0.0
y,78,2802,4,9,84.0,96.0,0.0
y,78,2804,4,9,96.0,108.0,0.0
y,78,2806,4,9,108.0,120.0,0.0
y,78,2808,4,9,120.0,132.0,0.0
y,78,2810,4,9,132.0,144.0,0.0
y,78,2813,4,8,84.0,96.0,0.0
y,78,2815,4,8,96.0,108.0,1.0
y,78,2817,4,8,108.0,120.0,0.0
y,78,2819,4,8,120.0,132.0,0.0
y,78,2821,4,8,132.0,144.0,0.0
y,78,2824,4,10,84.0,96.0,0.0
y,78,2826,4,10,96.0,108.0,0.0
y,78,2828,4,10,108.0,120.0,0.0
y,78,2830,4,10,120.0,132.0,0.0
y,78,2832,4,10,132.0,144.0,0.0
y,78,2844,59,57,84.0,96.0,0.0
y,78,2846,59,57,96.0,108.0,0.0
y,78,2848,59,57,108.0,120.0,0.0
y,78,2850,59,57,120.0,132.0,0.0
y,78,2852,59,57,132.0,144.0,0.0
y,78,2873,30,25,78.0,84.0,0.0
y,78,2874,30,25,84.0,90.0,0.0
y,78,2875,30,25,90.0,96.0,0.0
y,78,2876,30,25,96.0,102.0,0.0
y,78,2877,30,25,102.0,108.0,0.0
y,78,2878,30,25,108.0,114.0,0.0
y,78,2879,30,25,114.0,120.0,0.0
y,78,2880,30,25,120.0,126.0,0.0
y,78,2881,30,25,126.0,132.0,0.0
y,78,2882,30,25,132.0,138.0,0.0
y,78,2883,30,25,138.0,144.0,0.0
y,78,2884,30,25,144.0,150.0,0.0
y,78,2896,30,28,84.0,96.0,0.0
y,78,2898,30,28,96.0,108.0,0.0
y,78,2900,30,28,108.0,120.0,0.0
y,78,2902,30,28,120.0,132.0,0.0
y,78,2904,30,28,132.0,144.0,0.0
y,78,2917,30,37,84.0,96.0,0.0
y,78,2919,30,37,96.0,108.0,2.0
y,78,2921,30,37,108.0,120.0,0.0
y,78,2923,30,37,120.0,132.0,0.0
y,78,2925,30,37,132.0,144.0,0.0
y,78,2928,30,34,84.0,96.0,0.0
y,78,2930,30,34,96.0,108.0,0.0
y,78,2932,30,34,108.0,120.0,0.0
y,78,2934,30,34,120.0,132.0,0.0
y,78,2936,30,34,132.0,144.0,0.0
y,78,2945,23,27,84.0,96.0,0.0
y,78,2947,23,27,96.0,108.0,0.0
y,78,2949,23,27,108.0,120.0,0.0
y,78,2951,23,27,120.0,132.0,0.0
y,78,2953,23,27,132.0,144.0,0.0
y,78,2966,16,23,84.0,96.0,0.0
y,78,2985,23,28,78.0,84.0,0.0
y,78,2986,23,28,84.0,90.0,0.0
y,78,2987,23,28,90.0,96.0,0.0
y,78,2988,23,28,96.0,102.0,0.0
y,78,2989,23,28,102.0,108.0,0.0
y,78,2990,23,28,108.0,114.0,0.0
y,78,2991,23,28,114.0,120.0,0.0
y,78,2992,23,28,120.0,126.0,0.0
y,78,2993,23,28,126.0,132.0,0.0
y,78,2994,23,28,132.0,138.0,0.0
y,78,2995,23,28,138.0,144.0,0.0
y,78,2996,23,28,144.0,150.0,0.0
y,78,3018,23,19,84.0,96.0,1.0
y,78,3020,23,19,96.0,108.0,0.0
y,78,3022,23,19,108.0,120.0,0.0
y,78,3024,23,19,120.0,132.0,1.0
y,78,3026,23,19,132.0,144.0,0.0
y,78,3029,63,65,84.0,96.0,0.0
y,78,3031,63,65,96.0,108.0,0.0
y,78,3033,63,65,108.0,120.0,0.0
y,78,3035,63,65,120.0,132.0,0.0
y,78,3037,63,65,132.0,144.0,0.0
y,78,3074,18,15,78.0,84.0,0.0
y,78,3075,18,15,84.0,90.0,0.0
y,78,3076,18,15,90.0,96.0,0.0
y,78,3077,18,15,96.0,102.0,0.0
y,78,3078,18,15,102.0,108.0,0.0
y,78,3079,18,15,108.0,114.0,0.0
y,78,3080,18,15,114.0,120.0,0.0
y,78,3081,18,15,120.0,126.0,0.0
y,78,3082,18,15,126.0,132.0,0.0
y,78,3083,18,15,132.0,138.0,0.0
y,78,3084,18,15,138.0,144.0,0.0
y,78,3085,18,15,144.0,150.0,0.0
y,78,3087,18,9,84.0,96.0,0.0
y,78,3089,18,9,96.0,108.0,0.0
y,78,3091,18,9,108.0,120.0,0.0
y,78,3093,18,9,120.0,132.0,0.0
y,78,3095,18,9,132.0,144.0,0.0
y,78,3097,18,12,78.0,84.0,0.0
y,78,3098,18,12,84.0,90.0,0.0
y,78,3099,18,12,90.0,96.0,0.0
y,78,3100,18,12,96.0,102.0,0.0
y,78,3101,18,12,102.0,108.0,0.0
y,78,3102,18,12,108.0,114.0,0.0
y,78,3103,18,12,114.0,120.0,0.0
y,78,3104,18,12,120.0,126.0,0.0
y,78,3105,18,12,126.0,132.0,0.0
y,78,3106,18,12,132.0,138.0,0.0
y,78,3107,18,12,138.0,144.0,0.0
y,78,3108,18,12,144.0,150.0,0.0
y,78,3110,18,26,84.0,96.0,0.0
y,78,3112,18,26,96.0,108.0,0.0
y,78,3114,18,26,108.0,120.0,0.0
y,78,3116,18,26,120.0,132.0,0.0
y,78,3118,18,26,132.0,144.0,0.0
y,78,3131,18,22,78.0,84.0,0.0
y,78,3132,18,22,84.0,90.0,0.0
y,78,3133,18,22,90.0,96.0,0.0
y,78,3134,18,22,96.0,102.0,0.0
y,78,3135,18,22,102.0,108.0,0.0
y,78,3136,18,22,108.0,114.0,0.0
y,78,3137,18,22,114.0,120.0,0.0
y,78,3138,18,22,120.0,126.0,0.0
y,78,3139,18,22,126.0,132.0,0.0
y,78,3140,18,22,132.0,138.0,0.0
y,78,3141,18,22,138.0,144.0,0.0
y,78,3142,18,22,144.0,150.0,0.0
y,78,3154,37,45,84.0,96.0,0.0
y,78,3156,37,45,96.0,108.0,4.0
y,78,3158,37,45,108.0,120.0,0.0
y,78,3160,37,45,120.0,132.0,0.0
y,78,3162,37,45,132.0,144.0,0.0
y,78,3165,37,30,84.0,96.0,0.0
y,78,3167,37,30,96.0,108.0,0.0
y,78,3169,37,30,108.0,120.0,0.0
y,78,3171,37,30,120.0,132.0,0.0
y,78,3173,37,30,132.0,144.0,0.0
y,78,3185,62,55,84.0,96.0,0.0
y,78,3187,62,55,96.0,108.0,0.0
y,78,3189,62,55,108.0,120.0,0.0
y,78,3191,62,55,120.0,132.0,0.0
y,78,3193,62,55,132.0,144.0,0.0
y,78,3235,62,50,84.0,96.0,0.0
y,78,3266,13,8,84.0,96.0,0.0
y,78,3268,13,8,96.0,108.0,0.0
y,78,3270,13,8,108.0,120.0,0.0
y,78,3272,13,8,120.0,132.0,1.0
y,78,3274,13,8,132.0,144.0,0.0
y,78,3277,13,17,84.0,96.0,0.0
y,78,3279,13,17,96.0,108.0,0.0
y,78,3281,13,17,108.0,120.0,0.0
y,78,3283,13,17,120.0,132.0,0.0
y,78,3285,13,17,132.0,144.0,0.0
y,78,3287,61,60,78.0,84.0,0.0
y,78,3288,61,60,84.0,90.0,0.0
y,78,3289,61,60,90.0,96.0,0.0
y,78,3290,61,60,96.0,102.0,0.0
y,78,3291,61,60,102.0,108.0,0.0
y,78,3292,61,60,108.0,114.0,0.0
y,78,3293,61,60,114.0,120.0,0.0
y,78,3294,61,60,120.0,126.0,0.0
y,78,3295,61,60,126.0,132.0,0.0
y,78,3296,61,60,132.0,138.0,0.0
y,78,3297,61,60,138.0,144.0,0.0
y,78,3298,61,60,144.0,150.0,0.0
y,78,3300,13,19,84.0,96.0,0.0
y,78,3302,13,19,96.0,108.0,0.0
y,78,3304,13,19,108.0,120.0,0.0
y,78,3306,13,19,120.0,132.0,0.0
y,78,3308,13,19,132.0,144.0,0.0
y,78,3310,13,14,78.0,84.0,0.0
y,78,3311,13,14,84.0,90.0,0.0
y,78,3312,13,14,90.0,96.0,0.0
y,78,3343,26,15,84.0,96.0,0.0
y,78,3345,26,15,96.0,108.0,0.0
y,78,3347,26,15,108.0,120.0,0.0
y,78,3349,26,15,120.0,132.0,0.0
y,78,3351,26,15,132.0,144.0,0.0
y,78,3353,26,29,78.0,84.0,0.0
y,78,3354,26,29,84.0,90.0,0.0
y,78,3355,26,29,90.0,96.0,0.0
y,78,3356,26,29,96.0,102.0,0.0
y,78,3357,26,29,102.0,108.0,0.0
y,78,3358,26,29,108.0,114.0,0.0
y,78,3359,26,29,114.0,120.0,0.0
y,78,3360,26,29,120.0,126.0,0.0
y,78,3361,26,29,126.0,132.0,0.0
y,78,3362,26,29,132.0,138.0,0.0
y,78,3363,26,29,138.0,144.0,0.0
y,78,3364,26,29,144.0,150.0,0.0
y,78,3376,26,12,84.0,96.0,0.0
y,78,3378,26,12,96.0,108.0,0.0
y,78,3380,26,12,108.0,120.0,0.0
y,78,3382,26,12,120.0,132.0,0.0
y,78,3384,26,12,132.0,144.0,0.0
y,78,3405,26,18,84.0,96.0,0.0
y,78,3407,26,18,96.0,108.0,0.0
y,78,3409,26,18,108.0,120.0,0.0
y,78,3411,26,18,120.0,132.0,0.0
y,78,3413,26,18,132.0,144.0,0.0
y,78,3416,26,21,84.0,96.0,0.0
y,78,3418,26,21,96.0,108.0,0.0
y,78,3420,26,21,108.0,120.0,0.0
y,78,3422,26,21,120.0,132.0,0.0
y,78,3424,26,21,132.0,144.0,0.0
y,78,3426,26,22,78.0,84.0,0.0
y,78,3427,26,22,84.0,90.0,0.0
y,78,3428,26,22,90.0,96.0,0.0
y,78,3429,26,22,96.0,102.0,0.0
y,78,3430,26,22,102.0,108.0,0.0
y,78,3431,26,22,108.0,114.0,0.0
y,78,3432,26,22,114.0,120.0,0.0
y,78,3433,26,22,120.0,126.0,0.0
y,78,3434,26,22,126.0,132.0,0.0
y,78,3435,26,22,132.0,138.0,0.0
y,78,3436,26,22,138.0,144.0,0.0
y,78,3437,26,22,144.0,150.0,0.0
y,78,3449,26,32,84.0,96.0,0.0
y,78,3451,26,32,96.0,108.0,0.0
y,78,3453,26,32,108.0,120.0,0.0
y,78,3455,26,32,120.0,132.0,0.0
y,78,3457,26,32,132.0,144.0,0.0
y,78,3460,34,30,84.0,96.0,0.0
y,78,3462,34,30,96.0,108.0,0.0
y,78,3464,34,30,108.0,120.0,1.0
y,78,3466,34,30,120.0,132.0,0.0
y,78,3468,34,30,132.0,144.0,0.0
y,78,3480,34,38,84.0,96.0,0.0
y,78,3482,34,38,96.0,108.0,0.0
y,78,3484,34,38,108.0,120.0,0.0
y,78,3486,34,38,120.0,132.0,0.0
y,78,3488,34,38,132.0,144.0,0.0
y,78,3511,20,17,84.0,96.0,0.0
y,78,3513,20,17,96.0,108.0,0.0
y,78,3515,20,17,108.0,120.0,0.0
y,78,3517,20,17,120.0,132.0,0.0
y,78,3519,20,17,132.0,144.0,0.0
y,78,3524,20,19,84.0,96.0,0.0
y,78,3526,20,19,96.0,108.0,0.0
y,78,3528,20,19,108.0,120.0,0.0
y,78,3530,20,19,120.0,132.0,0.0
y,78,3532,20,19,132.0,144.0,0.0
y,78,3545,20,24,84.0,96.0,1.0
y,78,3547,20,24,96.0,108.0,0.0
y,78,3549,20,24,108.0,120.0,0.0
y,78,3551,20,24,120.0,132.0,0.0
y,78,3553,20,24,132.0,144.0,0.0
y,78,3587,38,34,84.0,96.0,0.0
y,78,3589,38,34,96.0,108.0,1.0
y,78,3591,38,34,108.0,120.0,-0.0
y,78,3593,38,34,120.0,132.0,0.0
y,78,3595,38,34,132.0,144.0,0.0
y,78,3598,21,27,84.0,96.0,0.0
y,78,3600,21,27,96.0,108.0,0.0
y,78,3602,21,27,108.0,120.0,0.0
y,78,3604,21,27,120.0,132.0,0.0
y,78,3606,21,27,132.0,144.0,0.0
y,78,3654,21,17,84.0,96.0,0.0
y,78,3656,21,17,96.0,108.0,0.0
y,78,3658,21,17,108.0,120.0,0.0
y,78,3660,21,17,120.0,132.0,0.0
y,78,3662,21,17,132.0,144.0,0.0
y,78,3665,21,23,84.0,96.0,0.0
y,78,3686,21,26,84.0,96.0,2.0
y,78,3688,21,26,96.0,108.0,2.0
y,78,3690,21,26,108.0,120.0,2.0
y,78,3692,21,26,120.0,132.0,4.0
y,78,3694,21,26,132.0,144.0,1.0
y,78,3703,22,15,84.0,96.0,0.0
y,78,3705,22,15,96.0,108.0,0.0
y,78,3707,22,15,108.0,120.0,0.0
y,78,3709,22,15,120.0,132.0,0.0
y,78,3711,22,15,132.0,144.0,0.0
y,78,3714,22,29,84.0,96.0,0.0
y,78,3716,22,29,96.0,108.0,0.0
y,78,3718,22,29,108.0,120.0,0.0
y,78,3720,22,29,120.0,132.0,0.0
y,78,3722,22,29,132.0,144.0,0.0
y,78,3741,22,12,84.0,96.0,0.0
y,78,3743,22,12,96.0,108.0,0.0
y,78,3745,22,12,108.0,120.0,0.0
y,78,3747,22,12,120.0,132.0,0.0
y,78,3749,22,12,132.0,144.0,0.0
y,78,3751,22,18,78.0,84.0,0.0
y,78,3752,22,18,84.0,90.0,0.0
y,78,3753,22,18,90.0,96.0,0.0
y,78,3754,22,18,96.0,102.0,0.0
y,78,3755,22,18,102.0,108.0,0.0
y,78,3756,22,18,108.0,114.0,0.0
y,78,3757,22,18,114.0,120.0,0.0
y,78,3758,22,18,120.0,126.0,0.0
y,78,3759,22,18,126.0,132.0,0.0
y,78,3760,22,18,132.0,138.0,0.0
y,78,3761,22,18,138.0,144.0,0.0
y,78,3762,22,18,144.0,150.0,0.0
y,78,3763,22,26,78.0,84.0,1.0
y,78,3764,22,26,84.0,90.0,0.0
y,78,3765,22,26,90.0,96.0,0.0
y,78,3766,22,26,96.0,102.0,1.0
y,78,3767,22,26,102.0,108.0,1.000000000000227
y,78,3768,22,26,108.0,114.0,0.0
y,78,3769,22,26,114.0,120.0,0.0
y,78,3770,22,26,120.0,126.0,0.0
y,78,3771,22,26,126.0,132.0,0.0
y,78,3772,22,26,132.0,138.0,0.0
y,78,3773,22,26,138.0,144.0,0.0
y,78,3774,22,26,144.0,150.0,0.0
y,78,3795,35,40,78.0,84.0,0.0
y,78,3796,35,40,84.0,90.0,0.0
y,78,3797,35,40,90.0,96.0,0.0
y,78,3798,35,40,96.0,102.0,0.0
y,78,3799,35,40,102.0,108.0,0.0
y,78,3800,35,40,108.0,114.0,0.0
y,78,3801,35,40,114.0,120.0,0.0
y,78,3802,35,40,120.0,126.0,0.0
y,78,3803,35,40,126.0,132.0,0.0
y,78,3804,35,40,132.0,138.0,0.0
y,78,3805,35,40,138.0,144.0,0.0
y,78,3806,35,40,144.0,150.0,0.0
y,78,3816,35,39,78.0,84.0,0.0
y,78,3817,35,39,84.0,90.0,0.0
y,78,3818,35,39,90.0,96.0,0.0
y,78,3819,35,39,96.0,102.0,0.0
y,78,3820,35,39,102.0,108.0,0.0
y,78,3821,35,39,108.0,114.0,0.0
y,78,3822,35,39,114.0,120.0,0.0
y,78,3823,35,39,120.0,126.0,0.0
y,78,3824,35,39,126.0,132.0,0.0
y,78,3825,35,39,132.0,138.0,0.0
y,78,3826,35,39,138.0,144.0,0.0
y,78,3827,35,39,144.0,150.0,0.0
y,78,3829,35,29,84.0,96.0,0.0
y,78,3831,35,29,96.0,108.0,0.0
y,78,3833,35,29,108.0,120.0,0.0
y,78,3835,35,29,120.0,132.0,0.0
y,78,3837,35,29,132.0,144.0,0.0
y,78,3858,35,32,78.0,84.0,0.0
y,78,3859,35,32,84.0,90.0,0.0
y,78,3860,35,32,90.0,96.0,0.0
y,78,3861,35,32,96.0,102.0,0.0
y,78,3862,35,32,102.0,108.0,0.0
y,78,3863,35,32,108.0,114.0,0.0
y,78,3864,35,32,114.0,120.0,0.0
y,78,3865,35,32,120.0,126.0,0.0
y,78,3866,35,32,126.0,132.0,0.0
y,78,3867,35,32,132.0,138.0,0.0
y,78,3868,35,32,138.0,144.0,2.0
y,78,3869,35,32,144.0,150.0,0.0
y,78,3871,1,6,84.0,96.0,0.0
y,78,3873,1,6,96.0,108.0,0.0
y,78,3875,1,6,108.0,120.0,0.0
y,78,3877,1,6,120.0,132.0,0.0
y,78,3879,1,6,132.0,144.0,0.0
y,78,3882,1,5,84.0,96.0,0.0
y,78,3884,1,5,96.0,108.0,0.0
y,78,3886,1,5,108.0,120.0,0.0
y,78,3888,1,5,120.0,132.0,0.0
y,78,3890,1,5,132.0,144.0,0.0
y,78,3892,1,3,78.0,84.0,0.0
y,78,3893,1,3,84.0,90.0,0.0
y,78,3894,1,3,90.0,96.0,0.0
y,78,3895,1,3,96.0,102.0,0.0
y,78,3896,1,3,102.0,108.0,0.0
y,78,3897,1,3,108.0,114.0,0.0
y,78,3898,1,3,114.0,120.0,0.0
y,78,3899,1,3,120.0,126.0,0.0
y,78,3900,1,3,126.0,132.0,0.0
y,78,3901,1,3,132.0,138.0,0.0
y,78,3902,1,3,138.0,144.0,0.0
y,78,3903,1,3,144.0,150.0,0.0
y,78,3915,1,8,84.0,96.0,0.0
y,78,3917,1,8,96.0,108.0,0.0
y,78,3919,1,8,108.0,120.0,0.0
y,78,3921,1,8,120.0,132.0,0.0
y,78,3923,1,8,132.0,144.0,0.0
y,78,3925,1,2,78.0,84.0,0.0
y,78,3926,1,2,84.0,90.0,0.0
y,78,3927,1,2,90.0,96.0,0.0
y,78,3928,1,2,96.0,102.0,0.0
y,78,3929,1,2,102.0,108.0,0.0
y,78,3930,1,2,108.0,114.0,0.0
y,78,3931,1,2,114.0,120.0,0.0
y,78,3932,1,2,120.0,126.0,0.0
y,78,3933,1,2,126.0,132.0,0.0
y,78,3934,1,2,132.0,138.0,0.0
y,78,3935,1,2,138.0,144.0,0.0
y,78,3936,1,2,144.0,150.0,0.0
y,78,3938,1,7,84.0,96.0,0.0
y,78,3940,1,7,96.0,108.0,0.0
y,78,3942,1,7,108.0,120.0,0.0
y,78,3944,1,7,120.0,132.0,0.0
y,78,3946,1,7,132.0,144.0,0.0
y,78,3948,53,55,78.0,84.0,0.0
y,78,3949,53,55,84.0,90.0,0.0
y,78,3950,53,55,90.0,96.0,1.0
y,78,3951,53,55,96.0,102.0,0.0
y,78,3952,53,55,102.0,108.0,0.0
y,78,3953,53,55,108.0,114.0,0.0
y,78,3954,53,55,114.0,120.0,0.0
y,78,3955,53,55,120.0,126.0,0.0
y,78,3956,53,55,126.0,132.0,0.0
y,78,3957,53,55,132.0,138.0,0.0
y,78,3958,53,55,138.0,144.0,0.0
y,78,3959,53,55,144.0,150.0,0.0
y,78,3960,53,56,78.0,84.0,0.0
y,78,3961,53,56,84.0,90.0,0.0
y,78,3962,53,56,90.0,96.0,0.0
y,78,3963,53,56,96.0,102.0,0.0
y,78,3964,53,56,102.0,108.0,0.0
y,78,3965,53,56,108.0,114.0,0.0
y,78,3966,53,56,114.0,120.0,0.0
y,78,3967,53,56,120.0,126.0,0.0
y,78,3968,53,56,126.0,132.0,0.0
y,78,3969,53,56,132.0,138.0,0.0
y,78,3970,53,56,138.0,144.0,0.0
y,78,3971,53,56,144.0,150.0,0.0
y,78,3973,53,60,84.0,96.0,0.0
y,78,3975,53,60,96.0,108.0,0.0
y,78,3977,53,60,108.0,120.0,0.0
y,78,3979,53,60,120.0,132.0,0.0
y,78,3981,53,60,132.0,144.0,0.0
y,78,3984,53,45,84.0,96.0,0.0
y,78,3986,53,45,96.0,108.0,0.0
y,78,3988,53,45,108.0,120.0,0.0
y,78,3990,53,45,120.0,132.0,0.0
y,78,3992,53,45,132.0,144.0,0.0
y,78,4000,19,25,78.0,84.0,0.0
y,78,4001,19,25,84.0,90.0,0.0
y,78,4002,19,25,90.0,96.0,0.0
y,78,4003,19,25,96.0,102.0,0.0
y,78,4004,19,25,102.0,108.0,0.0
y,78,4005,19,25,108.0,114.0,0.0
y,78,4006,19,25,114.0,120.0,0.0
y,78,4007,19,25,120.0,126.0,0.0
y,78,4008,19,25,126.0,132.0,0.0
y,78,4009,19,25,132.0,138.0,0.0
y,78,4010,19,25,138.0,144.0,0.0
y,78,4011,19,25,144.0,150.0,0.0
y,78,4013,19,10,84.0,96.0,0.0
y,78,4015,19,10,96.0,108.0,0.0
y,78,4017,19,10,108.0,120.0,0.0
y,78,4019,19,10,120.0,132.0,0.0
y,78,4021,19,10,132.0,144.0,0.0
y,78,4023,19,16,78.0,84.0,0.0
y,78,4024,19,16,84.0,90.0,0.0
y,78,4025,19,16,90.0,96.0,0.0
y,78,4026,19,16,96.0,102.0,0.0
y,78,4027,19,16,102.0,108.0,0.0
y,78,4028,19,16,108.0,114.0,0.0
y,78,4029,19,16,114.0,120.0,0.0
y,78,4030,19,16,120.0,126.0,0.0
y,78,4031,19,16,126.0,132.0,0.0
y,78,4032,19,16,132.0,138.0,0.0
y,78,4033,19,16,138.0,144.0,0.0
y,78,4034,19,16,144.0,150.0,0.0
y,78,4045,19,11,84.0,96.0,0.0
y,78,4047,19,11,96.0,108.0,0.0
y,78,4049,19,11,108.0,120.0,0.0
y,78,4051,19,11,120.0,132.0,0.0
y,78,4053,19,11,132.0,144.0,0.0
y,78,4066,19,23,84.0,96.0,0.0
y,78,4068,19,23,96.0,108.0,0.0
y,78,4070,19,23,108.0,120.0,0.0
y,78,4072,19,23,120.0,132.0,0.0
y,78,4074,19,23,132.0,144.0,0.0
y,78,4077,19,13,84.0,96.0,0.0
y,78,4079,19,13,96.0,108.0,1.0
y,78,4081,19,13,108.0,120.0,0.0
y,78,4083,19,13,120.0,132.0,0.0
y,78,4085,19,13,132.0,144.0,1.0
y,78,4088,19,20,84.0,96.0,0.0
y,78,4090,19,20,96.0,108.0,0.0
y,78,4092,19,20,108.0,120.0,0.0
y,78,4094,19,20,120.0,132.0,0.0
y,78,4096,19,20,132.0,144.0,0.0
y,78,4099,19,21,84.0,96.0,0.0
y,78,4101,19,21,96.0,108.0,0.0
y,78,4103,19,21,108.0,120.0,0.0
y,78,4105,19,21,120.0,132.0,0.0
y,78,4107,19,21,132.0,144.0,0.0
y,78,4131,32,39,84.0,96.0,0.0
y,78,4133,32,39,96.0,108.0,0.0
y,78,4135,32,39,108.0,120.0,0.0
y,78,4137,32,39,120.0,132.0,0.0
y,78,4139,32,39,132.0,144.0,0.0
y,78,4141,32,29,78.0,84.0,0.0
y,78,4142,32,29,84.0,90.0,0.0
y,78,4143,32,29,90.0,96.0,0.0
y,78,4144,32,29,96.0,102.0,0.0
y,78,4145,32,29,102.0,108.0,0.0
y,78,4146,32,29,108.0,114.0,0.0
y,78,4147,32,29,114.0,120.0,0.0
y,78,4148,32,29,120.0,126.0,0.0
y,78,4149,32,29,126.0,132.0,0.0
y,78,4150,32,29,132.0,138.0,0.0
y,78,4151,32,29,138.0,144.0,0.0
y,78,4152,32,29,144.0,150.0,0.0
y,78,4174,32,26,84.0,96.0,1.0
y,78,4176,32,26,96.0,108.0,0.0
y,78,4178,32,26,108.0,120.0,0.0
y,78,4180,32,26,120.0,132.0,0.0
y,78,4182,32,26,132.0,144.0,0.0
y,78,4184,32,35,78.0,84.0,0.0
y,78,4185,32,35,84.0,90.0,0.0
y,78,4186,32,35,90.0,96.0,0.0
y,78,4187,32,35,96.0,102.0,0.0
y,78,4188,32,35,102.0,108.0,0.0
y,78,4189,32,35,108.0,114.0,0.0
y,78,4190,32,35,114.0,120.0,0.0
y,78,4191,32,35,120.0,126.0,0.0
y,78,4192,32,35,126.0,132.0,0.0
y,78,4193,32,35,132.0,138.0,0.0
y,78,4194,32,35,138.0,144.0,0.0
y,78,4195,32,35,144.0,150.0,0.0
y,78,4206,14,8,84.0,96.0,3.0
y,78,4208,14,8,96.0,108.0,2.0
y,78,4210,14,8,108.0,120.0,0.0
y,78,4212,14,8,120.0,132.0,0.0
y,78,4214,14,8,132.0,144.0,1.0
y,78,4235,56,53,78.0,84.0,0.0
y,78,4236,56,53,84.0,90.0,0.0
y,78,4237,56,53,90.0,96.0,0.0
y,78,4238,56,53,96.0,102.0,0.0
y,78,4239,56,53,102.0,108.0,0.0
y,78,4240,56,53,108.0,114.0,0.0
y,78,4241,56,53,114.0,120.0,0.0
y,78,4242,56,53,120.0,126.0,0.0
y,78,4243,56,53,126.0,132.0,0.0
y,78,4244,56,53,132.0,138.0,0.0
y,78,4245,56,53,138.0,144.0,0.0
y,78,4246,56,53,144.0,150.0,0.0
y,78,4260,14,24,84.0,96.0,0.0
y,78,4262,14,24,96.0,108.0,0.0
y,78,4264,14,24,108.0,120.0,0.0
y,78,4266,14,24,120.0,132.0,0.0
