varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,0,2494,2,3,6.0,12.0,0.0
y,0,2495,2,3,12.0,18.0,0.0
y,0,2496,2,3,18.0,24.0,0.0
y,0,2497,2,3,24.0,30.0,0.0
y,0,2498,2,3,30.0,36.0,0.0
y,0,2499,2,3,36.0,42.0,0.0
y,0,2500,2,3,42.0,48.0,0.0
y,0,2501,2,3,48.0,54.0,0.0
y,0,2502,2,3,54.0,60.0,0.0
y,0,2503,2,3,60.0,66.0,0.0
y,0,2504,2,3,66.0,72.0,0.0
y,0,2505,2,9,0.0,12.0,0.0
y,0,2507,2,9,12.0,24.0,0.0
y,0,2509,2,9,24.0,36.0,0.0
y,0,2511,2,9,36.0,48.0,0.0
y,0,2513,2,9,48.0,60.0,0.0
y,0,2515,2,9,60.0,72.0,0.0
y,0,2516,2,12,0.0,12.0,0.0
y,0,2518,2,12,12.0,24.0,0.0
y,0,2520,2,12,24.0,36.0,0.0
y,0,2522,2,12,36.0,48.0,0.0
y,0,2524,2,12,48.0,60.0,0.0
y,0,2526,2,12,60.0,72.0,0.0
y,0,2527,2,7,0.0,6.0,0.0
y,0,2528,2,7,6.0,12.0,0.0
y,0,2529,2,7,12.0,18.0,0.0
y,0,2530,2,7,18.0,24.0,0.0
y,0,2531,2,7,24.0,30.0,0.0
y,0,2532,2,7,30.0,36.0,0.0
y,0,2533,2,7,36.0,42.0,0.0
y,0,2534,2,7,42.0,48.0,0.0
y,0,2535,2,7,48.0,54.0,0.0
y,0,2536,2,7,54.0,60.0,0.0
y,0,2537,2,7,60.0,66.0,0.0
y,0,2538,2,7,66.0,72.0,0.0
y,0,2539,2,1,0.0,6.0,1.0000000000000635
y,0,2540,2,1,6.0,12.0,0.0
y,0,2541,2,1,12.0,18.0,0.0
y,0,2542,2,1,18.0,24.0,0.0
y,0,2543,2,1,24.0,30.0,1.0
y,0,2544,2,1,30.0,36.0,0.0
y,0,2545,2,1,36.0,42.0,0.0
y,0,2546,2,1,42.0,48.0,0.0
y,0,2547,2,1,48.0,54.0,0.0
y,0,2548,2,1,54.0,60.0,0.0
y,0,2549,2,1,60.0,66.0,0.0
y,0,2550,2,1,66.0,72.0,0.0
y,0,2561,11,6,0.0,12.0,0.0
y,0,2563,11,6,12.0,24.0,0.0
y,0,2565,11,6,24.0,36.0,0.0
y,0,2567,11,6,36.0,48.0,0.0
y,0,2569,11,6,48.0,60.0,0.0
y,0,2571,11,6,60.0,72.0,0.0
y,0,2572,11,10,0.0,6.0,0.0
y,0,2573,11,10,6.0,12.0,0.0
y,0,2574,11,10,12.0,18.0,0.0
y,0,2575,11,10,18.0,24.0,1.0
y,0,2576,11,10,24.0,30.0,0.0
y,0,2577,11,10,30.0,36.0,0.0
y,0,2578,11,10,36.0,42.0,0.0
y,0,2579,11,10,42.0,48.0,0.0
y,0,2580,11,10,48.0,54.0,0.0
y,0,2581,11,10,54.0,60.0,0.0
y,0,2582,11,10,60.0,66.0,0.0
y,0,2583,11,10,66.0,72.0,0.0
y,0,2593,11,16,0.0,6.0,0.0
y,0,2594,11,16,6.0,12.0,0.0
y,0,2595,11,16,12.0,18.0,0.0
y,0,2596,11,16,18.0,24.0,0.0
y,0,2597,11,16,24.0,30.0,0.0
y,0,2598,11,16,30.0,36.0,0.0
y,0,2599,11,16,36.0,42.0,0.0
y,0,2600,11,16,42.0,48.0,0.0
y,0,2601,11,16,48.0,54.0,0.0
y,0,2602,11,16,54.0,60.0,0.0
y,0,2603,11,16,60.0,66.0,0.0
y,0,2604,11,16,66.0,72.0,0.0
y,0,2605,11,19,0.0,12.0,0.0
y,0,2607,11,19,12.0,24.0,0.0
y,0,2609,11,19,24.0,36.0,0.0
y,0,2611,11,19,36.0,48.0,0.0
y,0,2613,11,19,48.0,60.0,0.0
y,0,2615,11,19,60.0,72.0,0.0
y,0,2627,7,3,0.0,12.0,0.0
y,0,2629,7,3,12.0,24.0,0.0
y,0,2631,7,3,24.0,36.0,0.0
y,0,2633,7,3,36.0,48.0,0.0
y,0,2635,7,3,48.0,60.0,0.0
y,0,2637,7,3,60.0,72.0,0.0
y,0,2638,7,9,0.0,12.0,0.0
y,0,2640,7,9,12.0,24.0,0.0
y,0,2642,7,9,24.0,36.0,0.0
y,0,2644,7,9,36.0,48.0,0.0
y,0,2646,7,9,48.0,60.0,0.0
y,0,2648,7,9,60.0,72.0,0.0
y,0,2649,7,8,0.0,6.0,0.0
y,0,2650,7,8,6.0,12.0,0.0
y,0,2651,7,8,12.0,18.0,0.0
y,0,2652,7,8,18.0,24.0,0.0
y,0,2653,7,8,24.0,30.0,0.0
y,0,2654,7,8,30.0,36.0,0.0
y,0,2655,7,8,36.0,42.0,0.0
y,0,2656,7,8,42.0,48.0,0.0
y,0,2657,7,8,48.0,54.0,0.0
y,0,2658,7,8,54.0,60.0,0.0
y,0,2659,7,8,60.0,66.0,0.0
y,0,2660,7,8,66.0,72.0,0.0
y,0,2661,7,2,0.0,6.0,0.0
y,0,2662,7,2,6.0,12.0,0.0
y,0,2663,7,2,12.0,18.0,0.0
y,0,2664,7,2,18.0,24.0,0.0
y,0,2665,7,2,24.0,30.0,0.0
y,0,2666,7,2,30.0,36.0,0.0
y,0,2667,7,2,36.0,42.0,0.0
y,0,2668,7,2,42.0,48.0,0.0
y,0,2669,7,2,48.0,54.0,0.0
y,0,2670,7,2,54.0,60.0,0.0
y,0,2671,7,2,60.0,66.0,0.0
y,0,2672,7,2,66.0,72.0,0.0
y,0,2673,7,13,0.0,12.0,0.0
y,0,2675,7,13,12.0,24.0,0.0
y,0,2677,7,13,24.0,36.0,0.0
y,0,2679,7,13,36.0,48.0,0.0
y,0,2681,7,13,48.0,60.0,0.0
y,0,2683,7,13,60.0,72.0,0.0
y,0,2684,7,1,0.0,12.0,0.0
y,0,2686,7,1,12.0,24.0,0.0
y,0,2688,7,1,24.0,36.0,0.0
y,0,2690,7,1,36.0,48.0,0.0
y,0,2692,7,1,48.0,60.0,0.0
y,0,2694,7,1,60.0,72.0,0.0
y,0,2695,28,27,0.0,6.0,0.0
y,0,2696,28,27,6.0,12.0,0.0
y,0,2697,28,27,12.0,18.0,0.0
y,0,2698,28,27,18.0,24.0,1.0
y,0,2699,28,27,24.0,30.0,0.0
y,0,2700,28,27,30.0,36.0,0.0
y,0,2701,28,27,36.0,42.0,0.0
y,0,2702,28,27,42.0,48.0,0.0
y,0,2703,28,27,48.0,54.0,1.0
y,0,2704,28,27,54.0,60.0,0.0
y,0,2705,28,27,60.0,66.0,0.0
y,0,2706,28,27,66.0,72.0,0.0
y,0,2717,28,31,0.0,12.0,0.0
y,0,2719,28,31,12.0,24.0,1.0
y,0,2721,28,31,24.0,36.0,0.0
y,0,2723,28,31,36.0,48.0,0.0
y,0,2725,28,31,48.0,60.0,0.0
y,0,2727,28,31,60.0,72.0,0.0
y,0,2738,28,30,0.0,12.0,0.0
y,0,2740,28,30,12.0,24.0,0.0
y,0,2742,28,30,24.0,36.0,0.0
y,0,2744,28,30,36.0,48.0,0.0
y,0,2746,28,30,48.0,60.0,0.0
y,0,2748,28,30,60.0,72.0,0.0
y,0,2749,28,23,0.0,6.0,0.0
y,0,2750,28,23,6.0,12.0,0.0
y,0,2751,28,23,12.0,18.0,0.0
y,0,2752,28,23,18.0,24.0,0.0
y,0,2753,28,23,24.0,30.0,0.0
y,0,2754,28,23,30.0,36.0,0.0
y,0,2755,28,23,36.0,42.0,0.0
y,0,2756,28,23,42.0,48.0,0.0
y,0,2757,28,23,48.0,54.0,0.0
y,0,2758,28,23,54.0,60.0,0.0
y,0,2759,28,23,60.0,66.0,0.0
y,0,2760,28,23,66.0,72.0,0.0
y,0,2770,4,6,0.0,6.0,0.0
y,0,2771,4,6,6.0,12.0,0.0
y,0,2772,4,6,12.0,18.0,0.0
y,0,2773,4,6,18.0,24.0,0.0
y,0,2774,4,6,24.0,30.0,0.0
y,0,2775,4,6,30.0,36.0,0.0
y,0,2776,4,6,36.0,42.0,0.0
y,0,2777,4,6,42.0,48.0,0.0
y,0,2778,4,6,48.0,54.0,0.0
y,0,2779,4,6,54.0,60.0,0.0
y,0,2780,4,6,60.0,66.0,0.0
y,0,2781,4,6,66.0,72.0,0.0
y,0,2782,4,5,0.0,12.0,0.0
y,0,2784,4,5,12.0,24.0,0.0
y,0,2786,4,5,24.0,36.0,0.0
y,0,2788,4,5,36.0,48.0,1.0
y,0,2790,4,5,48.0,60.0,0.0
y,0,2792,4,5,60.0,72.0,0.0
y,0,2801,4,9,0.0,12.0,0.0
y,0,2803,4,9,12.0,24.0,0.0
y,0,2805,4,9,24.0,36.0,0.0
y,0,2807,4,9,36.0,48.0,0.0
y,0,2809,4,9,48.0,60.0,0.0
y,0,2811,4,9,60.0,72.0,0.0
y,0,2812,4,8,0.0,12.0,0.0
y,0,2814,4,8,12.0,24.0,0.0
y,0,2816,4,8,24.0,36.0,0.0
y,0,2818,4,8,36.0,48.0,0.0
y,0,2820,4,8,48.0,60.0,0.0
y,0,2822,4,8,60.0,72.0,0.0
y,0,2823,4,10,0.0,12.0,0.0
y,0,2825,4,10,12.0,24.0,0.0
y,0,2827,4,10,24.0,36.0,0.0
y,0,2829,4,10,36.0,48.0,0.0
y,0,2831,4,10,48.0,60.0,0.0
y,0,2833,4,10,60.0,72.0,0.0
y,0,2843,59,57,0.0,12.0,0.0
y,0,2845,59,57,12.0,24.0,0.0
y,0,2847,59,57,24.0,36.0,0.0
y,0,2849,59,57,36.0,48.0,0.0
y,0,2851,59,57,48.0,60.0,0.0
y,0,2853,59,57,60.0,72.0,0.0
y,0,2873,30,25,0.0,6.0,0.0
y,0,2874,30,25,6.0,12.0,0.0
y,0,2875,30,25,12.0,18.0,0.0
y,0,2876,30,25,18.0,24.0,0.0
y,0,2877,30,25,24.0,30.0,0.0
y,0,2878,30,25,30.0,36.0,0.0
y,0,2879,30,25,36.0,42.0,0.0
y,0,2880,30,25,42.0,48.0,0.0
y,0,2881,30,25,48.0,54.0,0.0
y,0,2882,30,25,54.0,60.0,0.0
y,0,2883,30,25,60.0,66.0,0.0
y,0,2884,30,25,66.0,72.0,0.0
y,0,2895,30,28,0.0,12.0,0.0
y,0,2897,30,28,12.0,24.0,1.0
y,0,2899,30,28,24.0,36.0,0.0
y,0,2901,30,28,36.0,48.0,0.0
y,0,2903,30,28,48.0,60.0,0.0
y,0,2905,30,28,60.0,72.0,0.0
y,0,2916,30,37,0.0,12.0,0.0
y,0,2918,30,37,12.0,24.0,1.0
y,0,2920,30,37,24.0,36.0,0.0
y,0,2922,30,37,36.0,48.0,0.0
y,0,2924,30,37,48.0,60.0,0.0
y,0,2926,30,37,60.0,72.0,0.0
y,0,2927,30,34,0.0,12.0,0.0
y,0,2929,30,34,12.0,24.0,0.0
y,0,2931,30,34,24.0,36.0,0.0
y,0,2933,30,34,36.0,48.0,0.0
y,0,2935,30,34,48.0,60.0,0.0
y,0,2937,30,34,60.0,72.0,0.0
y,0,2944,23,27,0.0,12.0,0.0
y,0,2946,23,27,12.0,24.0,0.0
y,0,2948,23,27,24.0,36.0,0.0
y,0,2950,23,27,36.0,48.0,0.0
y,0,2952,23,27,48.0,60.0,0.0
y,0,2954,23,27,60.0,72.0,0.0
y,0,2985,23,28,0.0,6.0,0.0
y,0,2986,23,28,6.0,12.0,0.0
y,0,2987,23,28,12.0,18.0,0.0
y,0,2988,23,28,18.0,24.0,0.0
y,0,2989,23,28,24.0,30.0,0.0
y,0,2990,23,28,30.0,36.0,0.0
y,0,2991,23,28,36.0,42.0,0.0
y,0,2992,23,28,42.0,48.0,0.0
y,0,2993,23,28,48.0,54.0,0.0
y,0,2994,23,28,54.0,60.0,0.0
y,0,2995,23,28,60.0,66.0,0.0
y,0,2996,23,28,66.0,72.0,0.0
y,0,3017,23,19,0.0,12.0,0.0
y,0,3019,23,19,12.0,24.0,0.0
y,0,3021,23,19,24.0,36.0,0.0
y,0,3023,23,19,36.0,48.0,0.0
y,0,3025,23,19,48.0,60.0,0.0
y,0,3027,23,19,60.0,72.0,0.0
y,0,3028,63,65,0.0,12.0,0.0
y,0,3030,63,65,12.0,24.0,0.0
y,0,3032,63,65,24.0,36.0,0.0
y,0,3034,63,65,36.0,48.0,0.0
y,0,3036,63,65,48.0,60.0,0.0
y,0,3038,63,65,60.0,72.0,0.0
y,0,3074,18,15,0.0,6.0,0.0
y,0,3075,18,15,6.0,12.0,0.0
y,0,3076,18,15,12.0,18.0,0.0
y,0,3077,18,15,18.0,24.0,0.0
y,0,3078,18,15,24.0,30.0,0.0
y,0,3079,18,15,30.0,36.0,0.0
y,0,3080,18,15,36.0,42.0,0.0
y,0,3081,18,15,42.0,48.0,0.0
y,0,3082,18,15,48.0,54.0,0.0
y,0,3083,18,15,54.0,60.0,0.0
y,0,3084,18,15,60.0,66.0,0.0
y,0,3085,18,15,66.0,72.0,0.0
y,0,3086,18,9,0.0,12.0,0.0
y,0,3088,18,9,12.0,24.0,0.0
y,0,3090,18,9,24.0,36.0,0.0
y,0,3092,18,9,36.0,48.0,0.0
y,0,3094,18,9,48.0,60.0,0.0
y,0,3096,18,9,60.0,72.0,0.0
y,0,3097,18,12,0.0,6.0,0.0
y,0,3098,18,12,6.0,12.0,0.0
y,0,3099,18,12,12.0,18.0,0.0
y,0,3100,18,12,18.0,24.0,0.0
y,0,3101,18,12,24.0,30.0,0.0
y,0,3102,18,12,30.0,36.0,0.0
y,0,3103,18,12,36.0,42.0,0.0
y,0,3104,18,12,42.0,48.0,0.0
y,0,3105,18,12,48.0,54.0,0.0
y,0,3106,18,12,54.0,60.0,0.0
y,0,3107,18,12,60.0,66.0,0.0
y,0,3108,18,12,66.0,72.0,0.0
y,0,3109,18,26,0.0,12.0,0.0
y,0,3111,18,26,12.0,24.0,0.0
y,0,3113,18,26,24.0,36.0,0.0
y,0,3115,18,26,36.0,48.0,0.0
y,0,3117,18,26,48.0,60.0,0.0
y,0,3119,18,26,60.0,72.0,0.0
y,0,3131,18,22,0.0,6.0,0.0
y,0,3132,18,22,6.0,12.0,0.0
y,0,3133,18,22,12.0,18.0,0.0
y,0,3134,18,22,18.0,24.0,0.0
y,0,3135,18,22,24.0,30.0,0.0
y,0,3136,18,22,30.0,36.0,0.0
y,0,3137,18,22,36.0,42.0,0.0
y,0,3138,18,22,42.0,48.0,0.0
y,0,3139,18,22,48.0,54.0,0.0
y,0,3140,18,22,54.0,60.0,0.0
y,0,3141,18,22,60.0,66.0,0.0
y,0,3142,18,22,66.0,72.0,0.0
y,0,3153,37,45,0.0,12.0,0.0
y,0,3155,37,45,12.0,24.0,1.0
y,0,3157,37,45,24.0,36.0,0.0
y,0,3159,37,45,36.0,48.0,0.0
y,0,3161,37,45,48.0,60.0,0.0
y,0,3163,37,45,60.0,72.0,0.0
y,0,3164,37,30,0.0,12.0,0.0
y,0,3166,37,30,12.0,24.0,3.0
y,0,3168,37,30,24.0,36.0,0.0
y,0,3170,37,30,36.0,48.0,0.0
y,0,3172,37,30,48.0,60.0,0.0
y,0,3174,37,30,60.0,72.0,0.0
y,0,3184,62,55,0.0,12.0,0.0
y,0,3186,62,55,12.0,24.0,0.0
y,0,3188,62,55,24.0,36.0,0.0
y,0,3190,62,55,36.0,48.0,1.0
y,0,3192,62,55,48.0,60.0,0.0
y,0,3194,62,55,60.0,72.0,0.0
y,0,3265,13,8,0.0,12.0,0.0
y,0,3267,13,8,12.0,24.0,0.0
y,0,3269,13,8,24.0,36.0,0.0
y,0,3271,13,8,36.0,48.0,1.0
y,0,3273,13,8,48.0,60.0,0.0
y,0,3275,13,8,60.0,72.0,0.0
y,0,3276,13,17,0.0,12.0,0.0
y,0,3278,13,17,12.0,24.0,0.0
y,0,3280,13,17,24.0,36.0,0.0
y,0,3282,13,17,36.0,48.0,0.0
y,0,3284,13,17,48.0,60.0,0.0
y,0,3286,13,17,60.0,72.0,0.0
y,0,3287,61,60,0.0,6.0,0.0
y,0,3288,61,60,6.0,12.0,0.0
y,0,3289,61,60,12.0,18.0,0.0
y,0,3290,61,60,18.0,24.0,0.0
y,0,3291,61,60,24.0,30.0,0.0
y,0,3292,61,60,30.0,36.0,0.0
y,0,3293,61,60,36.0,42.0,0.0
y,0,3294,61,60,42.0,48.0,0.0
y,0,3295,61,60,48.0,54.0,0.0
y,0,3296,61,60,54.0,60.0,0.0
y,0,3297,61,60,60.0,66.0,0.0
y,0,3298,61,60,66.0,72.0,0.0
y,0,3299,13,19,0.0,12.0,0.0
y,0,3301,13,19,12.0,24.0,0.0
y,0,3303,13,19,24.0,36.0,0.0
y,0,3305,13,19,36.0,48.0,0.0
y,0,3307,13,19,48.0,60.0,0.0
y,0,3309,13,19,60.0,72.0,0.0
y,0,3342,26,15,0.0,12.0,0.0
y,0,3344,26,15,12.0,24.0,0.0
y,0,3346,26,15,24.0,36.0,0.0
y,0,3348,26,15,36.0,48.0,0.0
y,0,3350,26,15,48.0,60.0,0.0
y,0,3352,26,15,60.0,72.0,0.0
y,0,3353,26,29,0.0,6.0,1.0
y,0,3354,26,29,6.0,12.0,0.0
y,0,3355,26,29,12.0,18.0,6.741572367019444e-8
y,0,3356,26,29,18.0,24.0,0.0
y,0,3357,26,29,24.0,30.0,0.0
y,0,3358,26,29,30.0,36.0,0.0
y,0,3359,26,29,36.0,42.0,0.9999999325842692
y,0,3360,26,29,42.0,48.0,0.0
y,0,3361,26,29,48.0,54.0,0.0
y,0,3362,26,29,54.0,60.0,0.0
y,0,3363,26,29,60.0,66.0,0.0
y,0,3364,26,29,66.0,72.0,0.0
y,0,3375,26,12,0.0,12.0,0.0
y,0,3377,26,12,12.0,24.0,0.0
y,0,3379,26,12,24.0,36.0,0.0
y,0,3381,26,12,36.0,48.0,0.0
y,0,3383,26,12,48.0,60.0,0.0
y,0,3385,26,12,60.0,72.0,0.0
y,0,3404,26,18,0.0,12.0,0.0
y,0,3406,26,18,12.0,24.0,0.0
y,0,3408,26,18,24.0,36.0,0.0
y,0,3410,26,18,36.0,48.0,0.0
y,0,3412,26,18,48.0,60.0,0.0
y,0,3414,26,18,60.0,72.0,0.0
y,0,3415,26,21,0.0,12.0,0.0
y,0,3417,26,21,12.0,24.0,0.0
y,0,3419,26,21,24.0,36.0,0.0
y,0,3421,26,21,36.0,48.0,0.0
y,0,3423,26,21,48.0,60.0,0.0
y,0,3425,26,21,60.0,72.0,0.0
y,0,3426,26,22,0.0,6.0,0.0
y,0,3427,26,22,6.0,12.0,0.0
y,0,3428,26,22,12.0,18.0,0.9999999325842692
y,0,3429,26,22,18.0,24.0,0.0
y,0,3430,26,22,24.0,30.0,0.0
y,0,3431,26,22,30.0,36.0,0.0
y,0,3432,26,22,36.0,42.0,0.0
y,0,3433,26,22,42.0,48.0,0.0
y,0,3434,26,22,48.0,54.0,0.0
y,0,3435,26,22,54.0,60.0,0.0
y,0,3436,26,22,60.0,66.0,0.0
y,0,3437,26,22,66.0,72.0,0.0
y,0,3448,26,32,0.0,12.0,0.0
y,0,3450,26,32,12.0,24.0,0.0
y,0,3452,26,32,24.0,36.0,0.0
y,0,3454,26,32,36.0,48.0,0.0
y,0,3456,26,32,48.0,60.0,0.0
y,0,3458,26,32,60.0,72.0,0.0
y,0,3459,34,30,0.0,12.0,0.0
y,0,3461,34,30,12.0,24.0,0.0
y,0,3463,34,30,24.0,36.0,0.0
y,0,3465,34,30,36.0,48.0,0.0
y,0,3467,34,30,48.0,60.0,0.0
y,0,3469,34,30,60.0,72.0,0.0
y,0,3479,34,38,0.0,12.0,0.0
y,0,3481,34,38,12.0,24.0,0.0
y,0,3483,34,38,24.0,36.0,0.0
y,0,3485,34,38,36.0,48.0,0.0
y,0,3487,34,38,48.0,60.0,0.0
y,0,3489,34,38,60.0,72.0,0.0
y,0,3510,20,17,0.0,12.0,0.0
y,0,3512,20,17,12.0,24.0,0.0
y,0,3514,20,17,24.0,36.0,0.0
y,0,3516,20,17,36.0,48.0,0.0
y,0,3518,20,17,48.0,60.0,0.0
y,0,3520,20,17,60.0,72.0,0.0
y,0,3523,20,19,0.0,12.0,0.0
y,0,3525,20,19,12.0,24.0,0.0
y,0,3527,20,19,24.0,36.0,0.0
y,0,3529,20,19,36.0,48.0,0.0
y,0,3531,20,19,48.0,60.0,0.0
y,0,3533,20,19,60.0,72.0,0.0
y,0,3544,20,24,0.0,12.0,0.0
y,0,3546,20,24,12.0,24.0,0.0
y,0,3548,20,24,24.0,36.0,0.0
y,0,3550,20,24,36.0,48.0,0.0
y,0,3552,20,24,48.0,60.0,0.0
y,0,3554,20,24,60.0,72.0,0.0
y,0,3586,38,34,0.0,12.0,0.0
y,0,3588,38,34,12.0,24.0,0.0
y,0,3590,38,34,24.0,36.0,0.0
y,0,3592,38,34,36.0,48.0,0.0
y,0,3594,38,34,48.0,60.0,0.0
y,0,3596,38,34,60.0,72.0,0.0
y,0,3597,21,27,0.0,12.0,0.0
y,0,3599,21,27,12.0,24.0,0.0
y,0,3601,21,27,24.0,36.0,0.0
y,0,3603,21,27,36.0,48.0,0.0
y,0,3605,21,27,48.0,60.0,0.0
y,0,3607,21,27,60.0,72.0,0.0
y,0,3653,21,17,0.0,12.0,0.0
y,0,3655,21,17,12.0,24.0,0.0
y,0,3657,21,17,24.0,36.0,0.0
y,0,3659,21,17,36.0,48.0,0.0
y,0,3661,21,17,48.0,60.0,0.0
y,0,3663,21,17,60.0,72.0,0.0
y,0,3685,21,26,0.0,12.0,-0.0
y,0,3687,21,26,12.0,24.0,1.0000000000000002
y,0,3689,21,26,24.0,36.0,0.0
y,0,3691,21,26,36.0,48.0,1.9999999325842692
y,0,3693,21,26,48.0,60.0,2.0
y,0,3695,21,26,60.0,72.0,0.0
y,0,3702,22,15,0.0,12.0,0.0
y,0,3704,22,15,12.0,24.0,0.0
y,0,3706,22,15,24.0,36.0,0.0
y,0,3708,22,15,36.0,48.0,0.0
y,0,3710,22,15,48.0,60.0,0.0
y,0,3712,22,15,60.0,72.0,0.0
y,0,3713,22,29,0.0,12.0,0.0
y,0,3715,22,29,12.0,24.0,0.0
y,0,3717,22,29,24.0,36.0,0.0
y,0,3719,22,29,36.0,48.0,0.0
y,0,3721,22,29,48.0,60.0,0.0
y,0,3723,22,29,60.0,72.0,0.0
y,0,3740,22,12,0.0,12.0,0.0
y,0,3742,22,12,12.0,24.0,0.0
y,0,3744,22,12,24.0,36.0,0.0
y,0,3746,22,12,36.0,48.0,0.0
y,0,3748,22,12,48.0,60.0,0.0
y,0,3750,22,12,60.0,72.0,0.0
y,0,3751,22,18,0.0,6.0,0.0
y,0,3752,22,18,6.0,12.0,0.0
y,0,3753,22,18,12.0,18.0,0.0
y,0,3754,22,18,18.0,24.0,0.0
y,0,3755,22,18,24.0,30.0,0.0
y,0,3756,22,18,30.0,36.0,0.0
y,0,3757,22,18,36.0,42.0,0.0
y,0,3758,22,18,42.0,48.0,0.0
y,0,3759,22,18,48.0,54.0,0.0
y,0,3760,22,18,54.0,60.0,0.0
y,0,3761,22,18,60.0,66.0,0.0
y,0,3762,22,18,66.0,72.0,0.0
y,0,3763,22,26,0.0,6.0,0.0
y,0,3764,22,26,6.0,12.0,0.0
y,0,3765,22,26,12.0,18.0,0.0
y,0,3766,22,26,18.0,24.0,0.0
y,0,3767,22,26,24.0,30.0,0.0
y,0,3768,22,26,30.0,36.0,0.0
y,0,3769,22,26,36.0,42.0,0.0
y,0,3770,22,26,42.0,48.0,0.0
y,0,3771,22,26,48.0,54.0,0.0
y,0,3772,22,26,54.0,60.0,0.0
y,0,3773,22,26,60.0,66.0,0.0
y,0,3774,22,26,66.0,72.0,0.0
y,0,3795,35,40,0.0,6.0,0.0
y,0,3796,35,40,6.0,12.0,0.0
y,0,3797,35,40,12.0,18.0,0.0
y,0,3798,35,40,18.0,24.0,0.0
y,0,3799,35,40,24.0,30.0,0.0
y,0,3800,35,40,30.0,36.0,0.0
y,0,3801,35,40,36.0,42.0,0.0
y,0,3802,35,40,42.0,48.0,0.0
y,0,3803,35,40,48.0,54.0,0.0
y,0,3804,35,40,54.0,60.0,0.0
y,0,3805,35,40,60.0,66.0,0.0
y,0,3806,35,40,66.0,72.0,0.0
y,0,3816,35,39,0.0,6.0,0.0
y,0,3817,35,39,6.0,12.0,0.0
y,0,3818,35,39,12.0,18.0,0.0
y,0,3819,35,39,18.0,24.0,0.0
y,0,3820,35,39,24.0,30.0,0.0
y,0,3821,35,39,30.0,36.0,0.0
y,0,3822,35,39,36.0,42.0,0.0
y,0,3823,35,39,42.0,48.0,0.0
y,0,3824,35,39,48.0,54.0,0.0
y,0,3825,35,39,54.0,60.0,0.0
y,0,3826,35,39,60.0,66.0,0.0
y,0,3827,35,39,66.0,72.0,0.0
y,0,3828,35,29,0.0,12.0,0.0
y,0,3830,35,29,12.0,24.0,0.0
y,0,3832,35,29,24.0,36.0,0.0
y,0,3834,35,29,36.0,48.0,0.0
y,0,3836,35,29,48.0,60.0,0.0
y,0,3838,35,29,60.0,72.0,0.0
y,0,3858,35,32,0.0,6.0,0.0
y,0,3859,35,32,6.0,12.0,0.0
y,0,3860,35,32,12.0,18.0,0.0
y,0,3861,35,32,18.0,24.0,0.0
y,0,3862,35,32,24.0,30.0,0.0
y,0,3863,35,32,30.0,36.0,0.0
y,0,3864,35,32,36.0,42.0,0.0
y,0,3865,35,32,42.0,48.0,-3.1317817443297756e-7
y,0,3866,35,32,48.0,54.0,4.494382055408863e-8
y,0,3867,35,32,54.0,60.0,0.0
y,0,3868,35,32,60.0,66.0,0.0
y,0,3869,35,32,66.0,72.0,0.0
y,0,3870,1,6,0.0,12.0,0.0
y,0,3872,1,6,12.0,24.0,0.0
y,0,3874,1,6,24.0,36.0,0.0
y,0,3876,1,6,36.0,48.0,0.0
y,0,3878,1,6,48.0,60.0,0.0
y,0,3880,1,6,60.0,72.0,0.0
y,0,3881,1,5,0.0,12.0,0.0
y,0,3883,1,5,12.0,24.0,0.0
y,0,3885,1,5,24.0,36.0,0.0
y,0,3887,1,5,36.0,48.0,0.0
y,0,3889,1,5,48.0,60.0,0.0
y,0,3891,1,5,60.0,72.0,0.0
y,0,3892,1,3,0.0,6.0,0.0
y,0,3893,1,3,6.0,12.0,0.0
y,0,3894,1,3,12.0,18.0,0.0
y,0,3895,1,3,18.0,24.0,0.0
y,0,3896,1,3,24.0,30.0,0.0
y,0,3897,1,3,30.0,36.0,0.0
y,0,3898,1,3,36.0,42.0,0.0
y,0,3899,1,3,42.0,48.0,0.0
y,0,3900,1,3,48.0,54.0,0.0
y,0,3901,1,3,54.0,60.0,0.0
y,0,3902,1,3,60.0,66.0,0.0
y,0,3903,1,3,66.0,72.0,0.0
y,0,3914,1,8,0.0,12.0,0.0
y,0,3916,1,8,12.0,24.0,0.0
y,0,3918,1,8,24.0,36.0,0.0
y,0,3920,1,8,36.0,48.0,0.0
y,0,3922,1,8,48.0,60.0,0.0
y,0,3924,1,8,60.0,72.0,0.0
y,0,3925,1,2,0.0,6.0,0.0
y,0,3926,1,2,6.0,12.0,0.0
y,0,3927,1,2,12.0,18.0,0.0
y,0,3928,1,2,18.0,24.0,0.0
y,0,3929,1,2,24.0,30.0,0.0
y,0,3930,1,2,30.0,36.0,0.0
y,0,3931,1,2,36.0,42.0,0.0
y,0,3932,1,2,42.0,48.0,0.0
y,0,3933,1,2,48.0,54.0,0.0
y,0,3934,1,2,54.0,60.0,0.0
y,0,3935,1,2,60.0,66.0,0.0
y,0,3936,1,2,66.0,72.0,0.0
y,0,3937,1,7,0.0,12.0,0.0
y,0,3939,1,7,12.0,24.0,0.0
y,0,3941,1,7,24.0,36.0,0.0
y,0,3943,1,7,36.0,48.0,0.0
y,0,3945,1,7,48.0,60.0,0.0
